sample,channel,frame,angl,val
20180718-1252-0001,ch2,15,162.0,534.0985717773438
20180718-1252-0001,ch2,15,162.0,534.0985717773438
20180718-1252-0001,ch2,15,162.0,528.8421630859375
20180718-1252-0001,ch2,15,162.0,553.3365478515625
20180718-1252-0001,ch2,15,162.0,580.643310546875
20180718-1252-0001,ch2,15,162.0,591.8857421875
20180718-1252-0001,ch2,15,162.0,619.9386596679688
20180718-1252-0001,ch2,15,162.0,642.3523559570312
20180718-1252-0001,ch2,15,162.0,657.6062622070312
20180718-1252-0001,ch2,15,162.0,686.9673461914062
20180718-1252-0001,ch2,15,162.0,728.1001586914062
20180718-1252-0001,ch2,15,162.0,794.8616333007812
20180718-1252-0001,ch2,15,162.0,965.55810546875
20180718-1252-0001,ch2,15,162.0,1146.098876953125
20180718-1252-0001,ch2,15,162.0,1360.7998046875
20180718-1252-0001,ch2,15,162.0,1575.6175537109375
20180718-1252-0001,ch2,15,162.0,1613.14794921875
20180718-1252-0001,ch2,15,162.0,1480.259033203125
20180718-1252-0001,ch2,15,162.0,1033.85546875
20180718-1252-0001,ch2,15,162.0,696.9339599609375
20180718-1252-0001,ch2,15,162.0,409.62457275390625
20180718-1252-0001,ch2,15,162.0,167.21380615234375
20180718-1252-0001,ch2,15,162.0,84.40522766113281
20180718-1252-0001,ch2,15,162.0,44.96526336669922
20180718-1252-0001,ch2,15,162.0,27.440454483032227
20180718-1252-0001,ch2,15,162.0,22.41596221923828
20180718-1252-0001,ch2,15,162.0,20.98455810546875
20180718-1252-0001,ch2,15,162.0,21.246078491210938
20180718-1252-0001,ch2,15,162.0,24.537750244140625
20180718-1252-0001,ch2,15,162.0,25.14459228515625
20180718-1252-0001,ch2,15,162.0,25.173328399658203
20180718-1252-0001,ch2,15,162.0,24.446319580078125
20180718-1252-0001,ch2,15,162.0,21.789602279663086
20180718-1252-0001,ch2,15,162.0,18.739845275878906
20180718-1252-0001,ch2,15,162.0,13.648950576782227
20180718-1252-0001,ch2,15,162.0,10.966514587402344
20180718-1252-0001,ch2,15,162.0,8.67501163482666
20180718-1252-0001,ch2,15,162.0,5.715942859649658
20180718-1252-0001,ch2,15,162.0,4.482631683349609
20180718-1252-0001,ch2,15,162.0,3.5116710662841797
20180718-1252-0001,ch2,15,162.0,2.4852514266967773
20180718-1252-0001,ch2,15,162.0,2.1167500019073486
20180718-1252-0001,ch2,15,162.0,1.9160574674606323
20180718-1252-0001,ch2,15,162.0,1.887919545173645
20180718-1252-0001,ch2,15,162.0,2.0272140502929688
20180718-1252-0001,ch2,15,162.0,2.426774740219116
20180718-1252-0001,ch2,15,162.0,3.0445761680603027
20180718-1252-0001,ch2,15,162.0,3.6460719108581543
20180718-1252-0001,ch2,15,162.0,4.439803600311279
20180718-1252-0001,ch2,15,162.0,5.131070613861084
20180718-1252-0001,ch2,15,162.0,4.700070858001709
20180718-1252-0001,ch2,15,162.0,4.706892490386963
20180718-1252-0001,ch2,15,162.0,4.423723220825195
20180718-1252-0001,ch2,15,162.0,3.038735866546631
20180718-1252-0001,ch2,15,162.0,3.038735866546631
20180718-1252-0001,ch2,15,162.0,2.610248565673828
20180718-1252-0001,ch2,15,162.0,1.6536388397216797
20180718-1252-0001,ch2,15,162.0,1.4423859119415283
20180718-1252-0001,ch2,15,162.0,1.291342854499817
20180718-1252-0001,ch2,15,162.0,1.1937179565429688
20180718-1252-0001,ch2,15,162.0,1.0856502056121826
20180718-1252-0001,ch2,15,162.0,1.0869306325912476
20180718-1252-0001,ch2,15,162.0,1.060758113861084
20180718-1252-0001,ch2,15,162.0,1.2598903179168701
20180718-1252-0001,ch2,15,162.0,1.0991432666778564
20180718-1252-0001,ch2,15,162.0,0.9340039491653442
20180718-1252-0001,ch2,15,162.0,1.0169017314910889
20180718-1252-0001,ch2,15,162.0,0.854609489440918
20180718-1252-0001,ch2,15,162.0,0.8540656566619873
20180718-1252-0001,ch2,15,162.0,1.082939863204956
20180718-1252-0001,ch2,15,162.0,1.429596185684204
20180718-1252-0001,ch2,15,162.0,2.0138778686523438
20180718-1252-0001,ch2,15,162.0,3.02097487449646
20180718-1252-0001,ch2,15,162.0,3.9456920623779297
20180718-1252-0001,ch2,15,162.0,4.639304161071777
20180718-1252-0001,ch2,15,162.0,4.864412784576416
20180718-1252-0001,ch2,15,162.0,5.179924964904785
20180718-1252-0001,ch2,15,162.0,4.58259391784668
20180718-1252-0001,ch2,15,162.0,3.8244662284851074
20180718-1252-0001,ch2,15,162.0,3.3650553226470947
20180718-1252-0001,ch2,15,162.0,2.882327079772949
20180718-1252-0001,ch2,15,162.0,2.882327079772949
20180718-1252-0001,ch2,15,162.0,2.6320228576660156
20180718-1252-0001,ch2,15,162.0,2.5110177993774414
20180718-1252-0001,ch2,15,162.0,2.4865610599517822
20180718-1252-0001,ch2,15,162.0,2.429680347442627
20180718-1252-0001,ch2,15,162.0,2.3072266578674316
20180718-1252-0001,ch2,15,162.0,2.1004395484924316
20180718-1252-0001,ch2,15,162.0,1.8827338218688965
20180718-1252-0001,ch2,15,162.0,1.5862435102462769
20180718-1252-0001,ch2,15,162.0,1.346123456954956
20180718-1252-0001,ch2,15,162.0,1.2066888809204102
20180718-1252-0001,ch2,15,162.0,1.3727874755859375
20180718-1252-0001,ch2,15,162.0,1.508518099784851
20180718-1252-0001,ch2,15,162.0,1.812896728515625
20180718-1252-0001,ch2,15,162.0,2.5027356147766113
20180718-1252-0001,ch2,15,162.0,2.9764084815979004
20180718-1252-0001,ch2,15,162.0,3.4070382118225098
20180718-1252-0001,ch2,15,162.0,3.572277069091797
20180718-1252-0001,ch2,15,162.0,3.5614054203033447
20180718-1252-0001,ch2,15,162.0,3.403918981552124
20180718-1252-0001,ch2,15,162.0,3.0403451919555664
20180718-1252-0001,ch2,15,162.0,2.9076013565063477
20180718-1252-0001,ch2,15,162.0,2.831841468811035
20180718-1252-0001,ch2,15,162.0,2.9672367572784424
20180718-1252-0001,ch2,15,162.0,3.0639283657073975
20180718-1252-0001,ch2,15,162.0,3.1493847370147705
20180718-1252-0001,ch2,15,162.0,3.1973581314086914
20180718-1252-0001,ch2,15,180.0,5032.6787109375
20180718-1252-0001,ch2,15,180.0,5007.43408203125
20180718-1252-0001,ch2,15,180.0,4949.427734375
20180718-1252-0001,ch2,15,180.0,4900.322265625
20180718-1252-0001,ch2,15,180.0,4899.939453125
20180718-1252-0001,ch2,15,180.0,4981.798828125
20180718-1252-0001,ch2,15,180.0,5169.2490234375
20180718-1252-0001,ch2,15,180.0,5469.5546875
20180718-1252-0001,ch2,15,180.0,5871.541015625
20180718-1252-0001,ch2,15,180.0,6345.60693359375
20180718-1252-0001,ch2,15,180.0,6843.880859375
20180718-1252-0001,ch2,15,180.0,7308.59765625
20180718-1252-0001,ch2,15,180.0,7683.66650390625
20180718-1252-0001,ch2,15,180.0,7930.6328125
20180718-1252-0001,ch2,15,180.0,8038.89794921875
20180718-1252-0001,ch2,15,180.0,8028.03857421875
20180718-1252-0001,ch2,15,180.0,7940.5068359375
20180718-1252-0001,ch2,15,180.0,7823.3154296875
20180718-1252-0001,ch2,15,180.0,7716.44921875
20180718-1252-0001,ch2,15,180.0,7639.111328125
20180718-1252-0001,ch2,15,180.0,7582.96044921875
20180718-1252-0001,ch2,15,180.0,7518.6640625
20180718-1252-0001,ch2,15,180.0,7403.19775390625
20180718-1252-0001,ch2,15,180.0,7195.904296875
20180718-1252-0001,ch2,15,180.0,6876.12548828125
20180718-1252-0001,ch2,15,180.0,6451.359375
20180718-1252-0001,ch2,15,180.0,5955.9169921875
20180718-1252-0001,ch2,15,180.0,5438.4189453125
20180718-1252-0001,ch2,15,180.0,4944.2177734375
20180718-1252-0001,ch2,15,180.0,4500.52734375
20180718-1252-0001,ch2,15,180.0,4111.6103515625
20180718-1252-0001,ch2,15,180.0,3761.6083984375
20180718-1252-0001,ch2,15,180.0,3426.609375
20180718-1252-0001,ch2,15,180.0,3085.372314453125
20180718-1252-0001,ch2,15,180.0,2729.827392578125
20180718-1252-0001,ch2,15,180.0,2367.886474609375
20180718-1252-0001,ch2,15,180.0,2019.067626953125
20180718-1252-0001,ch2,15,180.0,1705.271484375
20180718-1252-0001,ch2,15,180.0,1442.20263671875
20180718-1252-0001,ch2,15,180.0,1235.7314453125
20180718-1252-0001,ch2,15,180.0,1081.747314453125
20180718-1252-0001,ch2,15,180.0,970.8966064453125
20180718-1252-0001,ch2,15,180.0,890.70361328125
20180718-1252-0001,ch2,15,180.0,829.1353759765625
20180718-1252-0001,ch2,15,180.0,776.5638427734375
20180718-1252-0001,ch2,15,180.0,726.4505615234375
20180718-1252-0001,ch2,15,180.0,676.4566040039062
20180718-1252-0001,ch2,15,180.0,627.6597290039062
20180718-1252-0001,ch2,15,180.0,583.3323364257812
20180718-1252-0001,ch2,15,180.0,547.4972534179688
20180718-1252-0001,ch2,15,180.0,523.61572265625
20180718-1252-0001,ch2,15,180.0,513.384033203125
20180718-1252-0001,ch2,15,180.0,516.9417724609375
20180718-1252-0001,ch2,15,180.0,532.1734619140625
20180718-1252-0001,ch2,15,180.0,554.8135986328125
20180718-1252-0001,ch2,15,180.0,578.6511840820312
20180718-1252-0001,ch2,15,180.0,596.4395751953125
20180718-1252-0001,ch2,15,180.0,601.7472534179688
20180718-1252-0001,ch2,15,180.0,591.5831298828125
20180718-1252-0001,ch2,15,180.0,567.6279296875
20180718-1252-0001,ch2,15,180.0,536.86962890625
20180718-1252-0001,ch2,15,180.0,509.8985595703125
20180718-1252-0001,ch2,15,180.0,499.4994812011719
20180718-1252-0001,ch2,15,180.0,520.4140014648438
20180718-1252-0001,ch2,15,180.0,588.9524536132812
20180718-1252-0001,ch2,15,180.0,722.2486572265625
20180718-1252-0001,ch2,15,180.0,929.765380859375
20180718-1252-0001,ch2,15,180.0,1189.254638671875
20180718-1252-0001,ch2,15,180.0,1427.2344970703125
20180718-1252-0001,ch2,15,180.0,1537.21728515625
20180718-1252-0001,ch2,15,180.0,1445.2236328125
20180718-1252-0001,ch2,15,180.0,1166.683837890625
20180718-1252-0001,ch2,15,180.0,797.7302856445312
20180718-1252-0001,ch2,15,180.0,459.1651306152344
20180718-1252-0001,ch2,15,180.0,226.6287078857422
20180718-1252-0001,ch2,15,180.0,101.75149536132812
20180718-1252-0001,ch2,15,180.0,46.430850982666016
20180718-1252-0001,ch2,15,180.0,24.979843139648438
20180718-1252-0001,ch2,15,180.0,17.8385009765625
20180718-1252-0001,ch2,15,180.0,17.126708984375
20180718-1252-0001,ch2,15,180.0,19.94607925415039
20180718-1252-0001,ch2,15,180.0,24.80683135986328
20180718-1252-0001,ch2,15,180.0,29.852283477783203
20180718-1252-0001,ch2,15,180.0,32.992958068847656
20180718-1252-0001,ch2,15,180.0,32.634552001953125
20180718-1252-0001,ch2,15,180.0,28.656055450439453
20180718-1252-0001,ch2,15,180.0,22.4685001373291
20180718-1252-0001,ch2,15,180.0,15.989482879638672
20180718-1252-0001,ch2,15,180.0,10.743329048156738
20180718-1252-0001,ch2,15,180.0,7.135319709777832
20180718-1252-0001,ch2,15,180.0,4.880080223083496
20180718-1252-0001,ch2,15,180.0,3.511610269546509
20180718-1252-0001,ch2,15,180.0,2.6427130699157715
20180718-1252-0001,ch2,15,180.0,2.0341687202453613
20180718-1252-0001,ch2,15,180.0,1.5778542757034302
20180718-1252-0001,ch2,15,180.0,1.2310233116149902
20180718-1252-0001,ch2,15,180.0,0.9962624907493591
20180718-1252-0001,ch2,15,180.0,0.9079564213752747
20180718-1252-0001,ch2,15,180.0,1.049492359161377
20180718-1252-0001,ch2,15,180.0,1.7018818855285645
20180718-1252-0001,ch2,15,180.0,3.828307628631592
20180718-1252-0001,ch2,15,180.0,10.325101852416992
20180718-1252-0001,ch2,15,180.0,28.2789363861084
20180718-1252-0001,ch2,15,180.0,68.01785278320312
20180718-1252-0001,ch2,15,180.0,132.7193603515625
20180718-1252-0001,ch2,15,180.0,205.19229125976562
20180718-1252-0001,ch2,15,180.0,254.01797485351562
20180718-1252-0001,ch2,15,180.0,255.31329345703125
20180718-1252-0001,ch2,15,180.0,208.6876220703125
20180718-1252-0001,ch2,15,180.0,137.7245330810547
20180718-1252-0001,ch2,15,180.0,73.559814453125
20180718-1252-0001,ch2,15,180.0,32.76092529296875
20180718-1252-0001,ch2,15,180.0,12.788839340209961
20180718-1252-0001,ch2,15,180.0,4.733943939208984
20180718-1252-0001,ch2,15,180.0,1.8296102285385132
20180718-1252-0001,ch2,15,180.0,0.804680585861206
20180718-1252-0001,ch2,15,180.0,0.4352607727050781
20180718-1252-0001,ch2,15,180.0,0.30574989318847656
20180718-1252-0001,ch2,15,180.0,0.2883435785770416
20180718-1252-0001,ch2,15,180.0,0.3726337254047394
20180718-1252-0001,ch2,15,180.0,0.641025722026825
20180718-1252-0001,ch2,15,180.0,1.3537569046020508
20180718-1252-0001,ch2,15,180.0,3.182065963745117
20180718-1252-0001,ch2,15,180.0,7.624973297119141
20180718-1252-0001,ch2,15,180.0,17.39912223815918
20180718-1252-0001,ch2,15,180.0,36.11847686767578
20180718-1252-0001,ch2,15,180.0,66.65784454345703
20180718-1252-0001,ch2,15,180.0,108.05182647705078
20180718-1252-0001,ch2,15,180.0,153.0743865966797
20180718-1252-0001,ch2,15,180.0,188.53146362304688
20180718-1252-0001,ch2,15,180.0,201.80178833007812
20180718-1252-0001,ch2,15,180.0,187.5828399658203
20180718-1252-0001,ch2,15,180.0,151.12298583984375
20180718-1252-0001,ch2,15,180.0,105.73764038085938
20180718-1252-0001,ch2,15,180.0,64.524169921875
20180718-1252-0001,ch2,15,180.0,34.87604522705078
20180718-1252-0001,ch2,15,180.0,17.307100296020508
20180718-1252-0001,ch2,15,180.0,8.40715217590332
20180718-1252-0001,ch2,15,180.0,4.395459175109863
20180718-1252-0001,ch2,15,180.0,2.7317426204681396
20180718-1252-0001,ch2,15,180.0,2.1303884983062744
20180718-1252-0001,ch2,15,180.0,2.04672908782959
20180718-1252-0001,ch2,15,180.0,2.26080322265625
20180718-1252-0001,ch2,15,180.0,2.6841225624084473
20180718-1252-0001,ch2,15,180.0,3.282101631164551
20180718-1252-0001,ch2,15,180.0,4.014368057250977
20180718-1252-0001,ch2,15,180.0,4.799809455871582
20180718-1252-0001,ch2,15,180.0,5.452023029327393
20180718-1252-0001,ch2,15,180.0,5.730435371398926
20180718-1252-0001,ch2,15,180.0,5.486830234527588
20180718-1252-0001,ch2,15,180.0,4.761239051818848
20180718-1252-0001,ch2,15,180.0,3.782931089401245
20180718-1252-0001,ch2,15,180.0,2.844083547592163
20180718-1252-0001,ch2,15,180.0,1.850834846496582
20180718-1252-0001,ch2,15,198.0,5032.6787109375
20180718-1252-0001,ch2,15,198.0,5032.6787109375
20180718-1252-0001,ch2,15,198.0,5007.43408203125
20180718-1252-0001,ch2,15,198.0,4949.427734375
20180718-1252-0001,ch2,15,198.0,4908.76904296875
20180718-1252-0001,ch2,15,198.0,4875.7578125
20180718-1252-0001,ch2,15,198.0,4962.94482421875
20180718-1252-0001,ch2,15,198.0,5203.5185546875
20180718-1252-0001,ch2,15,198.0,5544.1513671875
20180718-1252-0001,ch2,15,198.0,5975.90185546875
20180718-1252-0001,ch2,15,198.0,6491.8583984375
20180718-1252-0001,ch2,15,198.0,6945.1181640625
20180718-1252-0001,ch2,15,198.0,7343.388671875
20180718-1252-0001,ch2,15,198.0,7658.986328125
20180718-1252-0001,ch2,15,198.0,7862.07275390625
20180718-1252-0001,ch2,15,198.0,7967.162109375
20180718-1252-0001,ch2,15,198.0,8026.9619140625
20180718-1252-0001,ch2,15,198.0,7993.99755859375
20180718-1252-0001,ch2,15,198.0,7898.31298828125
20180718-1252-0001,ch2,15,198.0,7745.7080078125
20180718-1252-0001,ch2,15,198.0,7591.525390625
20180718-1252-0001,ch2,15,198.0,7319.70947265625
20180718-1252-0001,ch2,15,198.0,6988.9189453125
20180718-1252-0001,ch2,15,198.0,6777.3603515625
20180718-1252-0001,ch2,15,198.0,6442.1357421875
20180718-1252-0001,ch2,15,198.0,6153.306640625
20180718-1252-0001,ch2,15,198.0,6405.93408203125
20180718-1252-0001,ch2,15,198.0,6405.93408203125
20180718-1252-0001,ch2,15,198.0,6415.83154296875
20180718-1252-0001,ch2,15,198.0,7236.2705078125
20180718-1252-0001,ch2,15,198.0,7609.4404296875
