cell,feature,time,int
cell18_01,cyto,32,-0.18426036629069664
cell18_01,cyto,33,-0.19324573829845026
cell18_01,cyto,34,-0.19724921304133625
cell18_01,cyto,35,-0.1969522330287817
cell18_01,cyto,36,-0.19856145030611194
cell18_01,cyto,37,-0.19484804906386066
cell18_01,cyto,38,-0.18859535360573637
cell18_01,cyto,39,-0.2007853471443108
cell18_01,cyto,40,-0.21150425364395245
cell18_01,cyto,41,-0.19183220552551647
cell18_01,cyto,42,-0.19578733468496332
cell18_01,cyto,43,-0.20965561062006666
cell18_01,cyto,44,-0.20452867660488147
cell18_01,cyto,45,-0.199040301799223
cell18_01,cyto,46,-0.21049820507429104
cell18_01,cyto,47,-0.20217816038148495
cell18_01,cyto,48,-0.1951035900048959
cell18_01,cyto,49,-0.20312435251450742
cell18_01,cyto,50,-0.20556235122222236
cell18_01,cyto,51,-0.2083802080855302
cell18_01,cyto,52,-0.20886826826120114
cell18_01,cyto,53,-0.20703343826115517
cell18_01,cyto,54,-0.2126092955511319
cell18_01,cyto,55,-0.20014073936512267
cell18_01,cyto,56,-0.2066466735936423
cell18_01,cyto,57,-0.20899949198767875
cell18_01,cyto,58,-0.21478024246461183
cell18_01,cyto,59,-0.2085390578596873
cell18_01,cyto,60,-0.21648845307946013
cell18_01,cyto,61,-0.2024360034931602
cell18_01,cyto,62,-0.20362162137273823
cell18_01,cyto,63,-0.2082351713352129
cell18_01,cyto,64,-0.22114113994281406
cell18_01,cyto,65,-0.2140182239827859
cell18_01,cyto,66,-0.20942539355607087
cell18_01,cyto,67,-0.20794740000521825
cell18_01,cyto,68,-0.20739257688098853
cell18_01,cyto,69,-0.20367457129745734
cell18_01,cyto,70,-0.1874949160398367
cell18_01,cyto,71,-0.20491544127239433
cell18_01,cyto,72,-0.20207456270268695
cell18_01,cyto,73,-0.20070477117191224
cell18_01,cyto,74,-0.21282109525000809
cell18_01,cyto,75,-0.20466910901391883
cell18_01,cyto,76,-0.2049706933677533
cell18_01,cyto,77,-0.20899949198767875
cell18_01,cyto,78,-0.21620068174946544
cell18_01,cyto,79,-0.20185585649189094
cell18_01,cyto,80,-0.1999864939322455
cell18_01,cyto,81,-0.2000003069560853
cell18_01,cyto,82,-0.21151806666779213
cell18_01,cyto,83,-0.2118656944344257
cell18_01,cyto,84,-0.2083986254506498
cell18_01,cyto,85,-0.20324176321714535
cell18_01,cyto,86,-0.20646019777180571
cell18_01,cyto,87,-0.20263859450947652
cell18_01,cyto,88,-0.2049453694907137
cell18_01,cyto,89,-0.20975460395758472
cell18_01,cyto,90,-0.19917612986698055
cell18_01,cyto,91,-0.2079612130290579
cell18_01,cyto,92,-0.2037021973451368
cell18_01,cyto,93,-0.20687228631635818
cell18_01,cyto,94,-0.20903172237663817
cell18_01,cyto,95,-0.2036423409084979
cell18_01,cyto,96,-0.20445040280312293
cell18_01,cyto,97,-0.207362648662669
cell18_01,cyto,98,-0.20493155646687405
cell18_01,cyto,99,-0.21165389473554966
cell18_01,cyto,100,-0.2054380340076646
cell18_01,cyto,101,-0.208658770732965
cell18_01,cyto,102,-0.1988054803939474
cell18_01,cyto,103,-0.19977699640400937
cell18_01,cyto,104,-0.19540517435873025
cell18_01,cyto,105,-0.20314276987962718
cell18_01,cyto,106,-0.19449581695594714
cell18_01,cyto,107,-0.18716110129704291
cell18_01,cyto,108,-0.20593530286589543
cell18_01,cyto,109,-0.21062942880076865
cell18_01,cyto,110,-0.19859598286571126
cell18_01,cyto,111,-0.20144146577669858
cell18_01,cyto,112,-0.197258421723896
cell18_01,cyto,113,-0.199314260105378
cell18_01,cyto,114,-0.2002144088256014
cell18_01,cyto,115,-0.2044734245095225
cell18_01,cyto,116,-0.20544494051958456
cell18_01,cyto,117,-0.20472896545055774
cell17_01,nucl,1,0.015199088325446268
cell17_01,nucl,2,0.01694170599316084
cell17_01,nucl,3,0.10770181219110386
cell17_01,nucl,4,0.1034578736126336
cell17_01,nucl,5,0.08324055507787642
cell17_01,nucl,6,0.08995873999881861
cell17_01,nucl,7,0.09161274998851393
cell17_01,nucl,8,0.09079374429793186
cell17_01,nucl,9,0.08632028722014747
cell17_01,nucl,10,0.07287776406728937
cell17_01,nucl,11,0.07524801945430806
cell17_01,nucl,12,0.061438143636327935
cell17_01,nucl,13,0.05059231771431583
cell17_01,nucl,14,0.02992519214739065
cell17_01,nucl,15,0.02564987168295523
cell17_01,nucl,16,0.029531380245082336
cell17_01,nucl,17,0.019783305000754807
cell17_01,nucl,18,-0.0019458820402081184
cell17_01,nucl,19,-0.006224279160130391
cell17_01,nucl,20,0.0008624890881285253
cell17_01,nucl,21,0.008906097192777547
cell17_01,nucl,22,0.02356820658059693
cell17_01,nucl,23,0.0019313192042374504
cell17_01,nucl,24,-0.01892348234738148
cell17_01,nucl,25,-0.008109653642431876
cell17_01,nucl,26,-0.0158819007331465
cell17_01,nucl,27,-0.019813251114159453
cell17_01,nucl,28,-0.020649486075467387
cell17_01,nucl,29,-0.013079067584685938
cell17_01,nucl,30,-0.0098024294912606
cell17_01,nucl,31,-0.01717101938210901
cell17_01,nucl,32,-0.041472290410023815
cell17_01,nucl,33,-0.01828107668174085
cell17_01,nucl,34,-0.02489342465393779
cell17_01,nucl,35,-0.057531201388843274
cell17_01,nucl,36,-0.05133912455614107
cell17_01,nucl,37,-0.022382258445624338
cell17_01,nucl,38,-0.04240513235361673
cell17_01,nucl,39,-0.06634212737189621
cell17_01,nucl,40,-0.059524874144279524
cell17_01,nucl,41,-0.04141567994906692
cell17_01,nucl,42,-0.03476272012444455
