sample,channel,frame,angl,val
20180718-1315-0007,ch2,11,0,59.918663
20180718-1315-0007,ch2,11,0,37.022118
20180718-1315-0007,ch2,11,0,21.555347
20180718-1315-0007,ch2,11,0,12.449402
20180718-1315-0007,ch2,11,0,7.588402
20180718-1315-0007,ch2,11,0,5.0852985
20180718-1315-0007,ch2,11,0,3.8058465
20180718-1315-0007,ch2,11,0,3.1661606
20180718-1315-0007,ch2,11,0,2.8742442
20180718-1315-0007,ch2,11,0,2.7730594
20180718-1315-0007,ch2,11,0,2.7748556
20180718-1315-0007,ch2,11,0,2.8296258
20180718-1315-0007,ch2,11,0,2.8919067
20180718-1315-0007,ch2,11,0,2.921297
20180718-1315-0007,ch2,11,0,2.8962536
20180718-1315-0007,ch2,11,0,2.788961
20180718-1315-0007,ch2,11,0,2.5978937
20180718-1315-0007,ch2,11,0,2.326264
20180718-1315-0007,ch2,11,0,2.004599
20180718-1315-0007,ch2,11,0,1.6721795
20180718-1315-0007,ch2,11,0,1.366773
20180718-1315-0007,ch2,11,0,1.1214577
20180718-1315-0007,ch2,11,0,0.9417961
20180718-1315-0007,ch2,11,0,0.8249296
20180718-1315-0007,ch2,11,0,0.76139987
20180718-1315-0007,ch2,11,0,0.7425675
20180718-1315-0007,ch2,11,0,0.7603939
20180718-1315-0007,ch2,11,0,0.8129107
20180718-1315-0007,ch2,11,0,0.9084604
20180718-1315-0007,ch2,11,0,1.0646468
20180718-1315-0007,ch2,11,0,1.3090332
20180718-1315-0007,ch2,11,0,1.6780709
20180718-1315-0007,ch2,11,0,2.2046714
20180718-1315-0007,ch2,11,0,2.8919184
20180718-1315-0007,ch2,11,0,3.6747212
20180718-1315-0007,ch2,11,0,4.407001
20180718-1315-0007,ch2,11,0,4.9025207
20180718-1315-0007,ch2,11,0,5.0086446
20180718-1315-0007,ch2,11,0,4.6823063
20180718-1315-0007,ch2,11,0,4.03226
20180718-1315-0007,ch2,11,0,3.2305987
20180718-1315-0007,ch2,11,0,2.4558222
20180718-1315-0007,ch2,11,0,1.826627
20180718-1315-0007,ch2,11,0,1.3658527
20180718-1315-0007,ch2,11,0,1.0611159
20180718-1315-0007,ch2,11,0,0.8763691
20180718-1315-0007,ch2,11,0,0.781986
20180718-1315-0007,ch2,11,0,0.76582307
20180718-1315-0007,ch2,11,0,0.8259362
20180718-1315-0007,ch2,11,0,0.98396456
20180718-1315-0007,ch2,11,0,1.2836967
20180718-1315-0007,ch2,11,0,1.7833868
20180718-1315-0007,ch2,11,0,2.5415113
20180718-1315-0007,ch2,11,0,3.576332
20180718-1315-0007,ch2,11,0,4.8074303
20180718-1315-0007,ch2,11,0,5.992676
