sample,channel,frame,angl,val
20180718-1300-0004,ch2,8,72.0,388.8450012207031
20180718-1300-0004,ch2,8,72.0,345.65704345703125
20180718-1300-0004,ch2,8,72.0,337.7410583496094
20180718-1300-0004,ch2,8,72.0,321.94482421875
20180718-1300-0004,ch2,8,72.0,297.27069091796875
20180718-1300-0004,ch2,8,72.0,220.9801025390625
20180718-1300-0004,ch2,8,72.0,185.93899536132812
20180718-1300-0004,ch2,8,72.0,151.21913146972656
20180718-1300-0004,ch2,8,72.0,102.46146392822266
20180718-1300-0004,ch2,8,72.0,79.58558654785156
20180718-1300-0004,ch2,8,72.0,62.30398941040039
20180718-1300-0004,ch2,8,72.0,45.05360412597656
20180718-1300-0004,ch2,8,72.0,37.83605194091797
20180718-1300-0004,ch2,8,72.0,37.83605194091797
20180718-1300-0004,ch2,8,72.0,31.683385848999023
20180718-1300-0004,ch2,8,72.0,29.358688354492188
20180718-1300-0004,ch2,8,72.0,28.213335037231445
20180718-1300-0004,ch2,8,72.0,26.781131744384766
20180718-1300-0004,ch2,8,72.0,26.50822639465332
20180718-1300-0004,ch2,8,72.0,26.50119400024414
20180718-1300-0004,ch2,8,72.0,26.82122802734375
20180718-1300-0004,ch2,8,72.0,24.895339965820312
20180718-1300-0004,ch2,8,72.0,25.70832061767578
20180718-1300-0004,ch2,8,72.0,27.194713592529297
20180718-1300-0004,ch2,8,72.0,24.34160804748535
20180718-1300-0004,ch2,8,72.0,25.962738037109375
20180718-1300-0004,ch2,8,72.0,27.47031593322754
20180718-1300-0004,ch2,8,72.0,22.20813751220703
20180718-1300-0004,ch2,8,72.0,22.15258026123047
20180718-1300-0004,ch2,8,72.0,21.482973098754883
20180718-1300-0004,ch2,8,72.0,15.749646186828613
20180718-1300-0004,ch2,8,72.0,14.91905403137207
20180718-1300-0004,ch2,8,72.0,14.478926658630371
20180718-1300-0004,ch2,8,72.0,14.85275936126709
20180718-1300-0004,ch2,8,72.0,12.321908950805664
20180718-1300-0004,ch2,8,72.0,14.666439056396484
20180718-1300-0004,ch2,8,72.0,19.228404998779297
20180718-1300-0004,ch2,8,72.0,18.108783721923828
20180718-1300-0004,ch2,8,72.0,25.87862777709961
20180718-1300-0004,ch2,8,72.0,37.6318473815918
20180718-1300-0004,ch2,8,72.0,22.756507873535156
20180718-1300-0004,ch2,8,72.0,31.07624053955078
20180718-1300-0004,ch2,8,72.0,39.983177185058594
20180718-1300-0004,ch2,8,72.0,26.38966941833496
20180718-1300-0004,ch2,8,72.0,27.223304748535156
20180718-1300-0004,ch2,8,72.0,24.591766357421875
20180718-1300-0004,ch2,8,72.0,11.776123046875
20180718-1300-0004,ch2,8,72.0,8.176313400268555
20180718-1300-0004,ch2,8,72.0,4.852561950683594
20180718-1300-0004,ch2,8,72.0,2.466472625732422
20180718-1300-0004,ch2,8,72.0,1.0354987382888794
20180718-1300-0004,ch2,8,72.0,0.47241711616516113
20180718-1300-0004,ch2,8,72.0,0.20621925592422485
20180718-1300-0004,ch2,8,72.0,0.14222250878810883
20180718-1300-0004,ch2,8,72.0,0.07171211391687393
20180718-1300-0004,ch2,8,72.0,0.03844708576798439
20180718-1300-0004,ch2,8,72.0,0.03897388279438019
20180718-1300-0004,ch2,8,72.0,0.023542452603578568
20180718-1300-0004,ch2,8,72.0,0.015580912120640278
20180718-1300-0004,ch2,8,72.0,0.014444109983742237
20180718-1300-0004,ch2,8,72.0,0.01078412402421236
20180718-1300-0004,ch2,8,72.0,0.009484481997787952
20180718-1300-0004,ch2,8,72.0,0.009962834417819977
20180718-1300-0004,ch2,8,72.0,0.010260699316859245
20180718-1300-0004,ch2,8,72.0,0.014940151944756508
20180718-1300-0004,ch2,8,72.0,0.02558644860982895
20180718-1300-0004,ch2,8,72.0,0.03656812384724617
20180718-1300-0004,ch2,8,72.0,0.03656812384724617
20180718-1300-0004,ch2,8,72.0,0.0754927545785904
20180718-1300-0004,ch2,8,72.0,0.11464584618806839
20180718-1300-0004,ch2,8,72.0,0.22863982617855072
20180718-1300-0004,ch2,8,72.0,0.4216669797897339
20180718-1300-0004,ch2,8,72.0,0.5247952938079834
20180718-1300-0004,ch2,8,72.0,0.7926347255706787
20180718-1300-0004,ch2,8,72.0,1.0911884307861328
20180718-1300-0004,ch2,8,72.0,1.0716558694839478
20180718-1300-0004,ch2,8,72.0,1.3159643411636353
20180718-1300-0004,ch2,8,72.0,1.5820293426513672
20180718-1300-0004,ch2,8,72.0,1.8943631649017334
20180718-1300-0004,ch2,8,72.0,2.000200033187866
20180718-1300-0004,ch2,8,72.0,2.5423755645751953
20180718-1300-0004,ch2,8,72.0,3.242109775543213
20180718-1300-0004,ch2,8,72.0,4.031339645385742
20180718-1300-0004,ch2,8,72.0,5.080503463745117
20180718-1300-0004,ch2,8,72.0,6.183895111083984
20180718-1300-0004,ch2,8,72.0,7.239349365234375
20180718-1300-0004,ch2,8,72.0,8.090888977050781
20180718-1300-0004,ch2,8,72.0,8.566316604614258
20180718-1300-0004,ch2,8,72.0,8.191372871398926
20180718-1300-0004,ch2,8,72.0,7.771637439727783
20180718-1300-0004,ch2,8,72.0,6.976646423339844
20180718-1300-0004,ch2,8,72.0,6.011966705322266
20180718-1300-0004,ch2,8,72.0,4.9510087966918945
20180718-1300-0004,ch2,8,72.0,4.180716514587402
20180718-1300-0004,ch2,8,72.0,4.180716514587402
